,year,type,country,age,species_,fecha_limpia,fatal,sex,latitud,longitud,rh_950mb,rh_900mb,rh_850mb,rh_800mb,rh_750mb,rh_700mb,rh_650mb,rh_600mb,rh_550mb,rh_500mb,rh_450mb,rh_400mb,rh_350mb,rh_300mb,rh_250mb,rh_200mb,wind_speed_200mb,wind_dir_200mb,wind_speed_250mb,wind_dir_250mb,wind_speed_300mb,wind_dir_300mb,wind_speed_350mb,wind_dir_350mb,wind_speed_400mb,wind_dir_400mb,wind_speed_450mb,wind_dir_450mb,wind_speed_500mb,wind_dir_500mb,wind_speed_550mb,wind_dir_550mb,wind_speed_600mb,wind_dir_600mb,wind_speed_650mb,wind_dir_650mb,wind_speed_700mb,wind_dir_700mb,wind_speed_750mb,wind_dir_750mb,wind_speed_800mb,wind_dir_800mb,wind_speed_850mb,wind_dir_850mb,wind_speed_900mb,wind_dir_900mb,wind_speed_950mb,wind_dir_950mb,index,timepoint,cloudcover,highcloud,midcloud,lowcloud,temp2m,lifted_index,rh2m,msl_pressure,prec_amount,snow_depth,wind10m.direction,wind10m.speed
83,2016,Unprovoked,usa,16.0,Unespecific,Sep,N,M,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
84,2016,Unprovoked,usa,36.0,Unespecific,Sep,N,M,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
85,2016,Unprovoked,usa,43.0,Unespecific,Sep,N,M,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
86,2016,Unprovoked,usa,60.0,Tiger shark,Sep,N,M,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
87,2016,Unprovoked,usa,51.0,Tiger shark,Sep,N,F,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
88,2016,Unprovoked,usa,12.0,Unespecific,Sep,N,F,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
89,2016,Unprovoked,usa,9.0,Unespecific,Sep,N,M,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
90,2016,Unprovoked,usa,22.0,White shark,Sep,N,M,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
91,2016,Unprovoked,usa,25.0,Lemon shark,Aug,N,M,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
92,2016,Unprovoked,usa,37.0,Unespecific,Aug,N,M,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
93,2016,Unprovoked,usa,49.0,Unespecific,Aug,N,M,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
94,2016,Unprovoked,usa,21.0,Tiger shark,Aug,N,M,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
95,2016,Unprovoked,usa,22.0,Tiger shark,Aug,N,M,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
96,2016,Provoked,usa,43.0,Unespecific,Jul,N,M,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
97,2016,Boating,usa,27.0,Tiger shark,Jul,N,M,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
98,2016,Unprovoked,usa,9.0,Unespecific,Jul,N,F,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
99,2016,Unprovoked,usa,11.0,Unespecific,Jul,N,F,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
100,2016,Unprovoked,usa,61.0,White shark,Jul,N,M,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
101,2016,Unprovoked,usa,27.0,Unespecific,Jul,N,M,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
102,2016,Boating,usa,27.0,White shark,Jul,N,M,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
103,2016,Provoked,usa,59.0,Unespecific,Jul,N,M,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
104,2016,Unprovoked,usa,42.0,Unespecific,Jul,N,F,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
105,2016,Unprovoked,usa,35.0,Tiger shark,Jun,N,M,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
106,2016,Unprovoked,usa,11.0,Unespecific,Jun,N,M,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
107,2016,Unprovoked,usa,42.0,Tiger shark,Jun,N,M,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
108,2016,Unprovoked,usa,27.0,Unespecific,Jun,N,M,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
109,2016,Unprovoked,usa,27.0,Tiger shark,Jun,N,M,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
110,2016,Unprovoked,usa,6.0,Tiger shark,Jun,N,F,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
111,2016,Unprovoked,usa,19.0,Unespecific,Jun,N,M,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
112,2016,Invalid,usa,27.0,Tiger shark,Jun,Unknown,M,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
113,2016,Unprovoked,usa,64.0,Unespecific,Jun,N,M,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
114,2016,Unprovoked,usa,52.0,Unespecific,May,N,F,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
115,2016,Unprovoked,usa,13.0,Unespecific,May,N,M,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
116,2016,Unprovoked,usa,57.0,Unespecific,May,N,F,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
117,2016,Unprovoked,usa,22.0,Tiger shark,May,N,F,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
118,2016,Unprovoked,usa,11.0,Unespecific,May,N,F,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
119,2016,Unprovoked,usa,48.0,Tiger shark,May,N,M,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
120,2016,Provoked,usa,23.0,Unespecific,May,N,F,39.7837304,-100.445882,5.171875,2.59375,1.84375,1.71875,1.953125,2.296875,2.5625,3.265625,4.40625,4.109375,3.375,4.1875,5.421875,7.609375,9.828125,10.625,4.53125,269.0625,4.046875,260.78125,4.09375,257.109375,4.140625,253.59375,4.0,249.765625,3.890625,240.0,3.9375,256.015625,4.0,255.078125,3.90625,244.0625,3.8125,237.96875,3.609375,243.4375,3.3125,230.15625,3.390625,227.109375,3.15625,202.265625,2.75,170.15625,2.3125,142.890625,31.5,97.5,4.71875,-9999.0,-9999.0,-9999.0,22.71875,0.828125,6.046875,1016.109375,0.0,0.0,123.984375,2.28125
